Ordem	Plot	Epoca 	plot_name	Acession_name	bloco	plant_number	Qinz1	Qinz2	Qinz3	Qinz4	Qinz5	Qinz6	Qinz7	Qinz8	Qinz9	Qinz10	Qinz11	Qinz12	Qinz13	Qinz14	Qinz15	Qinz16	Qinz17	Qinz18	Qinz19	NM	NP
1805	38	4	NegaMaluca.4.2.5	NegaMaluca	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1808	39	4	Equador72.4.2.3	Equador72	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.052631579	10
1807	39	4	Equador72.4.2.2	Equador72	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1809	39	4	Equador72.4.2.4	Equador72	2	4	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	1	0	0	0.263157895	62
1806	39	4	Equador72.4.2.1	Equador72	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1810	39	4	Equador72.4.2.5	Equador72	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1812	40	4	BGM-0195.4.2.2	BGM-0195	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1814	40	4	BGM-0195.4.2.4	BGM-0195	2	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.052631579	22
1811	40	4	BGM-0195.4.2.1	BGM-0195	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1813	40	4	BGM-0195.4.2.3	BGM-0195	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1815	40	4	BGM-0195.4.2.5	BGM-0195	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1816	41	4	BRS-Mulatinha.4.2.1	BRS-Mulatinha	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1817	41	4	BRS-Mulatinha.4.2.2	BRS-Mulatinha	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1818	41	4	BRS-Mulatinha.4.2.3	BRS-Mulatinha	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1819	41	4	BRS-Mulatinha.4.2.4	BRS-Mulatinha	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1820	41	4	BRS-Mulatinha.4.2.5	BRS-Mulatinha	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1823	42	4	BRSCS-01.4.2.3	BRSCS-01	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0.105263158	20
1822	42	4	BRSCS-01.4.2.2	BRSCS-01	2	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0.157894737	54
1821	42	4	BRSCS-01.4.2.1	BRSCS-01	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1824	42	4	BRSCS-01.4.2.4	BRSCS-01	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1825	42	4	BRSCS-01.4.2.5	BRSCS-01	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1829	43	4	Correntao.4.2.4	Correntao	2	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.052631579	22
1826	43	4	Correntao.4.2.1	Correntao	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1827	43	4	Correntao.4.2.2	Correntao	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1828	43	4	Correntao.4.2.3	Correntao	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1830	43	4	Correntao.4.2.5	Correntao	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1831	44	4	BGM-0062.4.2.1	BGM-0062	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0.315789474	24
1835	44	4	BGM-0062.4.2.5	BGM-0062	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0.105263158	8
1832	44	4	BGM-0062.4.2.2	BGM-0062	2	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0.263157895	68
1833	44	4	BGM-0062.4.2.3	BGM-0062	2	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0.263157895	80
1834	44	4	BGM-0062.4.2.4	BGM-0062	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1837	45	4	2011-34-41.4.2.2	2011-34-41	2	2	0	0	0	0	0	0	0	0	0	0	1	2	0	2	0	0	0	0	2	0.368421053	78
1836	45	4	2011-34-41.4.2.1	2011-34-41	2	1	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0.210526316	66
1838	45	4	2011-34-41.4.2.3	2011-34-41	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1839	45	4	2011-34-41.4.2.4	2011-34-41	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1840	45	4	2011-34-41.4.2.5	2011-34-41	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1844	46	4	BRS-NovoHorizonte.4.2.4	BRS-NovoHorizonte	2	4	0	0	0	0	0	0	0	0	2	0	2	3	0	0	3	0	0	0	3	0.684210526	164
1842	46	4	BRS-NovoHorizonte.4.2.2	BRS-NovoHorizonte	2	2	0	0	0	0	0	0	0	1	0	0	2	3	0	0	0	3	0	0	0	0.473684211	132
1845	46	4	BRS-NovoHorizonte.4.2.5	BRS-NovoHorizonte	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.052631579	10
1841	46	4	BRS-NovoHorizonte.4.2.1	BRS-NovoHorizonte	2	1	0	0	0	0	1	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0.368421053	132
1843	46	4	BRS-NovoHorizonte.4.2.3	BRS-NovoHorizonte	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1846	47	4	Corrente.4.2.1	Corrente	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1847	47	4	Corrente.4.2.2	Corrente	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1848	47	4	Corrente.4.2.3	Corrente	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1849	47	4	Corrente.4.2.4	Corrente	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1850	47	4	Corrente.4.2.5	Corrente	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1852	48	4	BGM-0630.4.2.2	BGM-0630	2	2	0	0	0	0	0	0	0	1	3	0	0	3	0	0	0	0	3	0	3	0.684210526	162
1851	48	4	BGM-0630.4.2.1	BGM-0630	2	1	0	0	0	0	0	0	0	1	2	0	0	3	0	0	0	0	0	0	0	0.315789474	116
1853	48	4	BGM-0630.4.2.3	BGM-0630	2	3	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0.210526316	78
1854	48	4	BGM-0630.4.2.4	BGM-0630	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1855	48	4	BGM-0630.4.2.5	BGM-0630	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1860	49	4	BRS-Dourada.4.2.5	BRS-Dourada	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0.210526316	12
1856	49	4	BRS-Dourada.4.2.1	BRS-Dourada	2	1	0	0	0	0	0	0	0	1	0	0	0	3	0	2	0	0	3	0	3	0.631578947	120
1857	49	4	BRS-Dourada.4.2.2	BRS-Dourada	2	2	0	0	0	0	0	0	0	1	0	0	2	2	0	0	0	0	0	0	0	0.263157895	92
1858	49	4	BRS-Dourada.4.2.3	BRS-Dourada	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1859	49	4	BRS-Dourada.4.2.4	BRS-Dourada	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1864	50	4	VassouraPreta.4.2.4	VassouraPreta	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.052631579	4
1861	50	4	VassouraPreta.4.2.1	VassouraPreta	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1862	50	4	VassouraPreta.4.2.2	VassouraPreta	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1863	50	4	VassouraPreta.4.2.3	VassouraPreta	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1865	50	4	VassouraPreta.4.2.5	VassouraPreta	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1867	51	4	Cigana.4.2.2	Cigana	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1866	51	4	Cigana.4.2.1	Cigana	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1868	51	4	Cigana.4.2.3	Cigana	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1869	51	4	Cigana.4.2.4	Cigana	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1870	51	4	Cigana.4.2.5	Cigana	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1871	52	4	BGM-1722.4.2.1	BGM-1722	2	1	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0.315789474	120
1872	52	4	BGM-1722.4.2.2	BGM-1722	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1873	52	4	BGM-1722.4.2.3	BGM-1722	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1874	52	4	BGM-1722.4.2.4	BGM-1722	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1875	52	4	BGM-1722.4.2.5	BGM-1722	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1877	53	4	BGM-1511.4.2.2	BGM-1511	2	2	0	0	0	0	0	0	0	0	2	0	3	3	0	0	0	0	3	0	3	0.736842105	170
1878	53	4	BGM-1511.4.2.3	BGM-1511	2	3	0	0	0	0	0	0	0	0	1	0	0	3	0	3	3	0	0	0	3	0.684210526	142
1876	53	4	BGM-1511.4.2.1	BGM-1511	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0.315789474	66
1879	53	4	BGM-1511.4.2.4	BGM-1511	2	4	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	0	0	0.315789474	96
1880	53	4	BGM-1511.4.2.5	BGM-1511	2	5	0	0	0	0	0	0	0	0	1	0	3	3	0	3	0	0	0	0	0	0.526315789	160
1884	54	4	BRS-GemadeOvo.4.2.4	BRS-GemadeOvo	2	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.052631579	22
1881	54	4	BRS-GemadeOvo.4.2.1	BRS-GemadeOvo	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1882	54	4	BRS-GemadeOvo.4.2.2	BRS-GemadeOvo	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1883	54	4	BRS-GemadeOvo.4.2.3	BRS-GemadeOvo	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1885	54	4	BRS-GemadeOvo.4.2.5	BRS-GemadeOvo	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1886	55	4	BGM-0590.4.2.1	BGM-0590	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1887	55	4	BGM-0590.4.2.2	BGM-0590	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1888	55	4	BGM-0590.4.2.3	BGM-0590	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1889	55	4	BGM-0590.4.2.4	BGM-0590	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1890	55	4	BGM-0590.4.2.5	BGM-0590	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1891	56	4	Eucalipto.4.2.1	Eucalipto	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1892	56	4	Eucalipto.4.2.2	Eucalipto	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1893	56	4	Eucalipto.4.2.3	Eucalipto	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1894	56	4	Eucalipto.4.2.4	Eucalipto	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1895	56	4	Eucalipto.4.2.5	Eucalipto	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1896	57	4	BGM-0935.4.2.1	BGM-0935	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1897	57	4	BGM-0935.4.2.2	BGM-0935	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.052631579	10
1899	57	4	BGM-0935.4.2.4	BGM-0935	2	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0.105263158	32
1900	57	4	BGM-0935.4.2.5	BGM-0935	2	5	0	0	0	0	0	0	0	0	1	0	3	0	0	0	2	0	0	0	0	0.315789474	96
1898	57	4	BGM-0935.4.2.3	BGM-0935	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1901	58	4	BRS-Caipira.4.2.1	BRS-Caipira	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1902	58	4	BRS-Caipira.4.2.2	BRS-Caipira	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1903	58	4	BRS-Caipira.4.2.3	BRS-Caipira	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1904	58	4	BRS-Caipira.4.2.4	BRS-Caipira	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1905	58	4	BRS-Caipira.4.2.5	BRS-Caipira	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1910	59	4	BGM-1760.4.2.5	BGM-1760	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.052631579	2
1908	59	4	BGM-1760.4.2.3	BGM-1760	2	3	0	0	0	0	0	0	1	1	0	0	0	3	0	0	0	3	0	0	3	0.578947368	128
1909	59	4	BGM-1760.4.2.4	BGM-1760	2	4	0	0	0	0	0	0	0	0	1	0	2	3	0	0	0	3	0	0	3	0.631578947	136
1907	59	4	BGM-1760.4.2.2	BGM-1760	2	2	0	0	0	0	1	0	2	0	0	0	3	0	0	0	3	0	3	0	3	0.789473684	190
1906	59	4	BGM-1760.4.2.1	BGM-1760	2	1	0	0	0	0	0	0	0	0	0	0	3	3	0	0	3	0	0	0	0	0.473684211	132
1911	60	4	BGM-0707.4.2.1	BGM-0707	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0.210526316	18
1912	60	4	BGM-0707.4.2.2	BGM-0707	2	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	3	0	0	0.421052632	80
1913	60	4	BGM-0707.4.2.3	BGM-0707	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	3	0	0	0.368421053	58
1914	60	4	BGM-0707.4.2.4	BGM-0707	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0.210526316	36
1915	60	4	BGM-0707.4.2.5	BGM-0707	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1916	61	4	BGM-0945.4.2.1	BGM-0945	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.052631579	2
1920	61	4	BGM-0945.4.2.5	BGM-0945	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0.105263158	8
1918	61	4	BGM-0945.4.2.3	BGM-0945	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.052631579	8
1917	61	4	BGM-0945.4.2.2	BGM-0945	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.052631579	10
1919	61	4	BGM-0945.4.2.4	BGM-0945	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1921	62	4	BGM-0598.4.2.1	BGM-0598	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1922	62	4	BGM-0598.4.2.2	BGM-0598	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1923	62	4	BGM-0598.4.2.3	BGM-0598	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1924	62	4	BGM-0598.4.2.4	BGM-0598	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1925	62	4	BGM-0598.4.2.5	BGM-0598	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1926	63	4	BRS-Verdinha.4.2.1	BRS-Verdinha	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0.210526316	60
1927	63	4	BRS-Verdinha.4.2.2	BRS-Verdinha	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1928	63	4	BRS-Verdinha.4.2.3	BRS-Verdinha	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1929	63	4	BRS-Verdinha.4.2.4	BRS-Verdinha	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1930	63	4	BRS-Verdinha.4.2.5	BRS-Verdinha	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1931	64	4	BGM-0593.4.2.1	BGM-0593	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1932	64	4	BGM-0593.4.2.2	BGM-0593	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1933	64	4	BGM-0593.4.2.3	BGM-0593	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1934	64	4	BGM-0593.4.2.4	BGM-0593	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1935	64	4	BGM-0593.4.2.5	BGM-0593	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1938	65	4	BGM-1128.4.2.3	BGM-1128	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1937	65	4	BGM-1128.4.2.2	BGM-1128	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0.105263158	10
1940	65	4	BGM-1128.4.2.5	BGM-1128	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.052631579	2
1939	65	4	BGM-1128.4.2.4	BGM-1128	2	4	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	2	0	2	0.368421053	74
1936	65	4	BGM-1128.4.2.1	BGM-1128	2	1	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0.210526316	82
1941	66	4	BGM-1118.4.2.1	BGM-1118	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0.157894737	10
1942	66	4	BGM-1118.4.2.2	BGM-1118	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1943	66	4	BGM-1118.4.2.3	BGM-1118	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1944	66	4	BGM-1118.4.2.4	BGM-1118	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1945	66	4	BGM-1118.4.2.5	BGM-1118	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1948	67	4	BGM-0702.4.2.3	BGM-0702	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1946	67	4	BGM-0702.4.2.1	BGM-0702	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	3	0.263157895	20
1947	67	4	BGM-0702.4.2.2	BGM-0702	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	3	0.368421053	42
1949	67	4	BGM-0702.4.2.4	BGM-0702	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1950	67	4	BGM-0702.4.2.5	BGM-0702	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1951	68	4	2011-34-45.4.2.1	2011-34-45	2	1	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	2	0.421052632	106
1953	68	4	2011-34-45.4.2.3	2011-34-45	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1952	68	4	2011-34-45.4.2.2	2011-34-45	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1954	68	4	2011-34-45.4.2.4	2011-34-45	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1955	68	4	2011-34-45.4.2.5	2011-34-45	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1958	69	4	BRS-Kiriris.4.2.3	BRS-Kiriris	2	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0.157894737	34
1959	69	4	BRS-Kiriris.4.2.4	BRS-Kiriris	2	4	0	0	0	0	0	0	0	0	0	0	0	2	0	1	2	0	2	0	3	0.526315789	82
1956	69	4	BRS-Kiriris.4.2.1	BRS-Kiriris	2	1	0	0	0	0	0	0	0	0	0	0	3	3	0	3	3	0	0	0	3	0.789473684	174
1957	69	4	BRS-Kiriris.4.2.2	BRS-Kiriris	2	2	0	0	0	0	0	0	1	0	0	0	2	3	0	0	0	3	3	0	3	0.789473684	158
1960	69	4	BRS-Kiriris.4.2.5	BRS-Kiriris	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1965	70	4	2011-34-69.4.2.5	2011-34-69	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1963	70	4	2011-34-69.4.2.3	2011-34-69	2	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0.210526316	36
1962	70	4	2011-34-69.4.2.2	2011-34-69	2	2	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	3	0	0	0	0.315789474	86
1961	70	4	2011-34-69.4.2.1	2011-34-69	2	1	0	0	0	0	0	0	0	0	0	0	2	3	0	2	0	0	0	0	0	0.368421053	108
1964	70	4	2011-34-69.4.2.4	2011-34-69	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1966	71	4	BRS-Formosa.4.2.1	BRS-Formosa	2	1	0	0	0	0	0	0	0	1	1	0	2	2	0	3	0	0	0	0	2	0.578947368	154
1968	71	4	BRS-Formosa.4.2.3	BRS-Formosa	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.052631579	12
1967	71	4	BRS-Formosa.4.2.2	BRS-Formosa	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1969	71	4	BRS-Formosa.4.2.4	BRS-Formosa	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	71	4	BRS-Formosa.4.2.5	BRS-Formosa	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1971	72	4	BRS-PotiBranca.4.2.1	BRS-PotiBranca	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1972	72	4	BRS-PotiBranca.4.2.2	BRS-PotiBranca	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1973	72	4	BRS-PotiBranca.4.2.3	BRS-PotiBranca	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1974	72	4	BRS-PotiBranca.4.2.4	BRS-PotiBranca	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1975	72	4	BRS-PotiBranca.4.2.5	BRS-PotiBranca	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1976	73	4	Salangor.4.2.1	Salangor	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	73	4	Salangor.4.2.2	Salangor	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1978	73	4	Salangor.4.2.3	Salangor	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1979	73	4	Salangor.4.2.4	Salangor	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1980	73	4	Salangor.4.2.5	Salangor	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1981	74	4	BRS-Tapioqueira.4.2.1	BRS-Tapioqueira	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.052631579	2
1982	74	4	BRS-Tapioqueira.4.2.2	BRS-Tapioqueira	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1983	74	4	BRS-Tapioqueira.4.2.3	BRS-Tapioqueira	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1984	74	4	BRS-Tapioqueira.4.2.4	BRS-Tapioqueira	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1985	74	4	BRS-Tapioqueira.4.2.5	BRS-Tapioqueira	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1986	75	4	BGM-0062.4.3.1	BGM-0062	3	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	3	0	0	2	0.421052632	76
