Ordem	Plot	Epoca 	plot_name	Acession_name	bloco	plant_number	Q1	Q2	Q3	Q4	Q5	Q6	Q7	Q8	Q9	Q10	Q11	Q12	Q13	Q14	Q15	Q16	Q17	Q18	Q19	Q20	Q21	Q22	NM	NP
1847	47	4	Corrente.4.2.2	Corrente	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1848	47	4	Corrente.4.2.3	Corrente	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1849	47	4	Corrente.4.2.4	Corrente	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1850	47	4	Corrente.4.2.5	Corrente	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1851	48	4	BGM-0630.4.2.1	BGM-0630	2	1	0	0	0	0	1	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27	188
1852	48	4	BGM-0630.4.2.2	BGM-0630	2	2	0	0	0	0	1	3	0	0	3	0	0	0	0	3	0	3	3	0	3	0	0	0	0.86	378
1853	48	4	BGM-0630.4.2.3	BGM-0630	2	3	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0.45	186
1854	48	4	BGM-0630.4.2.4	BGM-0630	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1855	48	4	BGM-0630.4.2.5	BGM-0630	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1856	49	4	BRS-Dourada.4.2.1	BRS-Dourada	2	1	0	0	0	0	1	0	0	0	3	0	2	0	0	3	0	3	3	0	3	0	3	0	0.95	336
1857	49	4	BRS-Dourada.4.2.2	BRS-Dourada	2	2	0	0	0	0	1	0	0	2	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0.36	188
1858	49	4	BRS-Dourada.4.2.3	BRS-Dourada	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	3	0	0.32	48
1859	49	4	BRS-Dourada.4.2.4	BRS-Dourada	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1860	49	4	BRS-Dourada.4.2.5	BRS-Dourada	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	3	0	3	3	0.59	102
1861	50	4	VassouraPreta.4.2.1	VassouraPreta	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1862	50	4	VassouraPreta.4.2.2	VassouraPreta	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0.14	24
1863	50	4	VassouraPreta.4.2.3	VassouraPreta	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1864	50	4	VassouraPreta.4.2.4	VassouraPreta	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0.14	32
1865	50	4	VassouraPreta.4.2.5	VassouraPreta	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1866	51	4	Cigana.4.2.1	Cigana	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1867	51	4	Cigana.4.2.2	Cigana	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0.18	14
1868	51	4	Cigana.4.2.3	Cigana	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1869	51	4	Cigana.4.2.4	Cigana	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1870	51	4	Cigana.4.2.5	Cigana	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1871	52	4	BGM-1722.4.2.1	BGM-1722	2	1	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27	192
1872	52	4	BGM-1722.4.2.2	BGM-1722	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1873	52	4	BGM-1722.4.2.3	BGM-1722	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0.18	18
1874	52	4	BGM-1722.4.2.4	BGM-1722	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1875	52	4	BGM-1722.4.2.5	BGM-1722	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1876	53	4	BGM-1511.4.2.1	BGM-1511	2	1	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	3	0	3	3	0.68	180
1877	53	4	BGM-1511.4.2.2	BGM-1511	2	2	0	0	0	0	0	2	0	3	3	0	0	0	0	3	0	3	3	0	0	0	0	0	0.77	374
1878	53	4	BGM-1511.4.2.3	BGM-1511	2	3	0	0	0	0	0	1	0	0	3	0	3	3	0	0	0	3	3	0	0	0	3	3	1.00	352
1879	53	4	BGM-1511.4.2.4	BGM-1511	2	4	0	0	0	0	0	2	0	0	2	0	0	2	0	0	0	0	3	0	0	0	0	0	0.41	204
1880	53	4	BGM-1511.4.2.5	BGM-1511	2	5	0	0	0	0	0	1	0	3	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0.45	280
1881	54	4	BRS-GemadeOvo.4.2.1	BRS-GemadeOvo	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1882	54	4	BRS-GemadeOvo.4.2.2	BRS-GemadeOvo	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1883	54	4	BRS-GemadeOvo.4.2.3	BRS-GemadeOvo	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1884	54	4	BRS-GemadeOvo.4.2.4	BRS-GemadeOvo	2	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	34
1885	54	4	BRS-GemadeOvo.4.2.5	BRS-GemadeOvo	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1886	55	4	BGM-0590.4.2.1	BGM-0590	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1887	55	4	BGM-0590.4.2.2	BGM-0590	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1888	55	4	BGM-0590.4.2.3	BGM-0590	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1889	55	4	BGM-0590.4.2.4	BGM-0590	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1890	55	4	BGM-0590.4.2.5	BGM-0590	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1891	56	4	Eucalipto.4.2.1	Eucalipto	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1892	56	4	Eucalipto.4.2.2	Eucalipto	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1893	56	4	Eucalipto.4.2.3	Eucalipto	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1894	56	4	Eucalipto.4.2.4	Eucalipto	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1895	56	4	Eucalipto.4.2.5	Eucalipto	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1896	57	4	BGM-0935.4.2.1	BGM-0935	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0.09	24
1897	57	4	BGM-0935.4.2.2	BGM-0935	2	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	3	0	0	0	0.32	82
1898	57	4	BGM-0935.4.2.3	BGM-0935	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1899	57	4	BGM-0935.4.2.4	BGM-0935	2	4	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0.14	64
1900	57	4	BGM-0935.4.2.5	BGM-0935	2	5	0	0	0	0	0	1	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0.27	168
1901	58	4	BRS-Caipira.4.2.1	BRS-Caipira	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1902	58	4	BRS-Caipira.4.2.2	BRS-Caipira	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.05	10
1903	58	4	BRS-Caipira.4.2.3	BRS-Caipira	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1904	58	4	BRS-Caipira.4.2.4	BRS-Caipira	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1905	58	4	BRS-Caipira.4.2.5	BRS-Caipira	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1906	59	4	BGM-1760.4.2.1	BGM-1760	2	1	0	0	0	0	0	0	0	3	3	0	0	3	0	0	0	0	0	0	0	0	3	0	0.55	252
1907	59	4	BGM-1760.4.2.2	BGM-1760	2	2	0	1	0	2	0	0	0	3	0	0	0	3	0	3	0	3	3	0	0	0	0	0	0.82	406
1908	59	4	BGM-1760.4.2.3	BGM-1760	2	3	0	0	0	1	1	0	0	0	3	0	0	0	3	0	0	3	0	0	3	0	3	0	0.77	296
1909	59	4	BGM-1760.4.2.4	BGM-1760	2	4	0	0	0	0	0	1	0	2	3	0	0	0	3	0	0	3	0	0	0	0	3	0	0.68	292
1910	59	4	BGM-1760.4.2.5	BGM-1760	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	0	0	2	0.32	62
1911	60	4	BGM-0707.4.2.1	BGM-0707	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	3	0	0	0	0.32	90
1912	60	4	BGM-0707.4.2.2	BGM-0707	2	2	0	0	0	0	0	0	0	0	2	0	0	3	0	3	0	0	3	0	0	0	0	0	0.50	212
1913	60	4	BGM-0707.4.2.3	BGM-0707	2	3	0	0	0	0	0	0	0	0	0	0	2	0	2	3	0	0	3	0	0	0	0	3	0.59	184
1914	60	4	BGM-0707.4.2.4	BGM-0707	2	4	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0.18	84
1915	60	4	BGM-0707.4.2.5	BGM-0707	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1916	61	4	BGM-0945.4.2.1	BGM-0945	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.05	14
1917	61	4	BGM-0945.4.2.2	BGM-0945	2	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.05	22
1918	61	4	BGM-0945.4.2.3	BGM-0945	2	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	3	0	3	0	0.45	92
1919	61	4	BGM-0945.4.2.4	BGM-0945	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1920	61	4	BGM-0945.4.2.5	BGM-0945	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	3	0	3	0	3	0	0.50	104
1921	62	4	BGM-0598.4.2.1	BGM-0598	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.05	4
1922	62	4	BGM-0598.4.2.2	BGM-0598	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1923	62	4	BGM-0598.4.2.3	BGM-0598	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1924	62	4	BGM-0598.4.2.4	BGM-0598	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1925	62	4	BGM-0598.4.2.5	BGM-0598	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1926	63	4	BRS-Verdinha.4.2.1	BRS-Verdinha	2	1	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0.18	108
1927	63	4	BRS-Verdinha.4.2.2	BRS-Verdinha	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1928	63	4	BRS-Verdinha.4.2.3	BRS-Verdinha	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1929	63	4	BRS-Verdinha.4.2.4	BRS-Verdinha	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1930	63	4	BRS-Verdinha.4.2.5	BRS-Verdinha	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1931	64	4	BGM-0593.4.2.1	BGM-0593	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1932	64	4	BGM-0593.4.2.2	BGM-0593	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1933	64	4	BGM-0593.4.2.3	BGM-0593	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1934	64	4	BGM-0593.4.2.4	BGM-0593	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1935	64	4	BGM-0593.4.2.5	BGM-0593	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1936	65	4	BGM-1128.4.2.1	BGM-1128	2	1	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	3	0.45	160
1937	65	4	BGM-1128.4.2.2	BGM-1128	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	3	0	3	0	0.36	70
1938	65	4	BGM-1128.4.2.3	BGM-1128	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	3	0.36	54
1939	65	4	BGM-1128.4.2.4	BGM-1128	2	4	0	0	0	0	0	1	0	2	0	0	0	0	0	2	0	2	0	0	0	0	3	3	0.59	176
1940	65	4	BGM-1128.4.2.5	BGM-1128	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	3	0	0.32	50
1941	66	4	BGM-1118.4.2.1	BGM-1118	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	3	0	3	0	0	0	0.41	106
1942	66	4	BGM-1118.4.2.2	BGM-1118	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1943	66	4	BGM-1118.4.2.3	BGM-1118	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1944	66	4	BGM-1118.4.2.4	BGM-1118	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1945	66	4	BGM-1118.4.2.5	BGM-1118	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1946	67	4	BGM-0702.4.2.1	BGM-0702	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	3	0	0	3	0	3	3	0.64	122
1947	67	4	BGM-0702.4.2.2	BGM-0702	2	2	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	3	3	0	0	0	3	3	0.73	180
1948	67	4	BGM-0702.4.2.3	BGM-0702	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1949	67	4	BGM-0702.4.2.4	BGM-0702	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1950	67	4	BGM-0702.4.2.5	BGM-0702	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1951	68	4	2011-34-45.4.2.1	2011-34-45	2	1	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	2	0	0	3	0	3	0	0.64	238
1952	68	4	2011-34-45.4.2.2	2011-34-45	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0.18	16
1953	68	4	2011-34-45.4.2.3	2011-34-45	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0.18	10
1954	68	4	2011-34-45.4.2.4	2011-34-45	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1955	68	4	2011-34-45.4.2.5	2011-34-45	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1956	69	4	BRS-Kiriris.4.2.1	BRS-Kiriris	2	1	0	0	0	0	0	0	0	3	3	0	3	3	0	0	0	3	3	0	0	0	0	0	0.82	390
1957	69	4	BRS-Kiriris.4.2.2	BRS-Kiriris	2	2	0	0	0	1	0	0	0	2	3	0	0	0	3	3	0	3	0	0	3	0	0	0	0.82	362
1958	69	4	BRS-Kiriris.4.2.3	BRS-Kiriris	2	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	3	0	0	3	2	0	0.50	132
1959	69	4	BRS-Kiriris.4.2.4	BRS-Kiriris	2	4	0	0	0	0	0	0	0	0	2	0	1	2	0	2	0	3	0	0	3	0	0	0	0.59	226
1960	69	4	BRS-Kiriris.4.2.5	BRS-Kiriris	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.05	12
1961	70	4	2011-34-69.4.2.1	2011-34-69	2	1	0	0	0	0	0	0	0	2	3	0	2	0	0	0	0	0	2	0	0	0	0	0	0.41	216
1962	70	4	2011-34-69.4.2.2	2011-34-69	2	2	0	0	0	1	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0.27	158
1963	70	4	2011-34-69.4.2.3	2011-34-69	2	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	3	0	3	3	0.59	126
1964	70	4	2011-34-69.4.2.4	2011-34-69	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0.27	18
1965	70	4	2011-34-69.4.2.5	2011-34-69	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.05	2
1966	71	4	BRS-Formosa.4.2.1	BRS-Formosa	2	1	0	0	0	0	1	1	0	2	2	0	3	0	0	0	0	2	3	0	3	0	0	3	0.91	352
1967	71	4	BRS-Formosa.4.2.2	BRS-Formosa	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1968	71	4	BRS-Formosa.4.2.3	BRS-Formosa	2	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.05	24
1969	71	4	BRS-Formosa.4.2.4	BRS-Formosa	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1970	71	4	BRS-Formosa.4.2.5	BRS-Formosa	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1971	72	4	BRS-PotiBranca.4.2.1	BRS-PotiBranca	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1972	72	4	BRS-PotiBranca.4.2.2	BRS-PotiBranca	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1973	72	4	BRS-PotiBranca.4.2.3	BRS-PotiBranca	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1974	72	4	BRS-PotiBranca.4.2.4	BRS-PotiBranca	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1975	72	4	BRS-PotiBranca.4.2.5	BRS-PotiBranca	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1976	73	4	Salangor.4.2.1	Salangor	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1977	73	4	Salangor.4.2.2	Salangor	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1978	73	4	Salangor.4.2.3	Salangor	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1979	73	4	Salangor.4.2.4	Salangor	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1980	73	4	Salangor.4.2.5	Salangor	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1981	74	4	BRS-Tapioqueira.4.2.1	BRS-Tapioqueira	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0.09	18
1982	74	4	BRS-Tapioqueira.4.2.2	BRS-Tapioqueira	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1983	74	4	BRS-Tapioqueira.4.2.3	BRS-Tapioqueira	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1984	74	4	BRS-Tapioqueira.4.2.4	BRS-Tapioqueira	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1985	74	4	BRS-Tapioqueira.4.2.5	BRS-Tapioqueira	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1986	75	4	BGM-0062.4.3.1	BGM-0062	3	1	0	0	0	0	1	0	0	0	0	0	2	0	3	0	0	2	0	0	0	0	0	0	0.36	172
1987	75	4	BGM-0062.4.3.2	BGM-0062	3	2	0	0	0	0	1	0	0	2	3	0	0	0	3	0	0	3	3	0	3	0	0	0	0.82	342
1988	75	4	BGM-0062.4.3.3	BGM-0062	3	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0.14	72
1989	75	4	BGM-0062.4.3.4	BGM-0062	3	4	0	0	0	0	0	0	2	3	3	0	0	0	0	3	0	3	3	0	0	0	0	0	0.77	370
1990	75	4	BGM-0062.4.3.5	BGM-0062	3	5	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0.09	40
1991	76	4	BGM-0707.4.3.1	BGM-0707	3	1	0	0	0	0	1	0	3	0	3	0	3	0	0	0	0	0	3	0	0	0	0	0	0.59	324
1992	76	4	BGM-0707.4.3.2	BGM-0707	3	2	0	0	0	0	0	0	0	0	1	0	3	0	3	0	0	3	0	0	0	0	3	0	0.59	214
1993	76	4	BGM-0707.4.3.3	BGM-0707	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	3	0	3	0	0	0	0.55	156
1994	76	4	BGM-0707.4.3.4	BGM-0707	3	4	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	3	3	0	3	0	3	0	0.73	198
1995	76	4	BGM-0707.4.3.5	BGM-0707	3	5	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	3	3	0	0	0	3	0	0.64	192
1996	77	4	BGM-0702.4.3.1	BGM-0702	3	1	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	3	3	0	0	0	0	3	0.59	168
1997	77	4	BGM-0702.4.3.2	BGM-0702	3	2	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	3	0	3	0	0	0	0.50	180
1998	77	4	BGM-0702.4.3.3	BGM-0702	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	3	0	0	0	3	0	0.50	126
1999	77	4	BGM-0702.4.3.4	BGM-0702	3	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.05	24
2000	77	4	BGM-0702.4.3.5	BGM-0702	3	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.05	24
2001	78	4	NegaMaluca.4.3.1	NegaMaluca	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
2002	78	4	NegaMaluca.4.3.2	NegaMaluca	3	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.05	24
2003	78	4	NegaMaluca.4.3.3	NegaMaluca	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
2004	78	4	NegaMaluca.4.3.4	NegaMaluca	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
2005	78	4	NegaMaluca.4.3.5	NegaMaluca	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
2006	79	4	BGM-0195.4.3.1	BGM-0195	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
2007	79	4	BGM-0195.4.3.2	BGM-0195	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
2008	79	4	BGM-0195.4.3.3	BGM-0195	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
2009	79	4	BGM-0195.4.3.4	BGM-0195	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
2010	79	4	BGM-0195.4.3.5	BGM-0195	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
2011	80	4	BGM-0935.4.3.1	BGM-0935	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0.14	64
2012	80	4	BGM-0935.4.3.2	BGM-0935	3	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	2	0	0	3	0.36	76
2013	80	4	BGM-0935.4.3.3	BGM-0935	3	3	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	2	3	0	0	0	3	3	0.64	146
2014	80	4	BGM-0935.4.3.4	BGM-0935	3	4	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	3	0	0	0	0.32	94
